country,monit_program,monit_purpose,report_institute,monit_year,date_ices,day,month,num_indiv_subsample,bulk_id,station,year,species,basis_determination,matrix_analyzed,qflag,sub_samp_id,samp_ref,sub_samp_ref,date,variable,longitude,latitude,value,detect_lim,quant_lim,EXLIP%,FATWT%,WTMAX,WTMEA,WTMIN,AGMEA,DRYWT%,LNMEA,LNMAX,LNMIN,value_wet_wgt,detect_lim_wet_wgt,quant_lim_wet_wgt,qflagged
Denmark,COMB,T~S,NERI,2014,20/10/2014,20,10,56,NA,ARH170165,2014,Mytilus edulis,wet weight,NA,D,13221,2353344,3858157,2014-10-20,CDF2N,10.238899999999997,56.1441,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,MCR230010,2014,Platichthys flesus,wet weight,muscle,NA,13255,2353322,3858220,2014-10-29,CDD1N,12.566,55.96817000000001,2e-5,2e-5,15,0.46,NA,NA,NA,NA,NA,19.5,NA,NA,NA,2e-5,2e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,14/10/2014,14,10,10,NA,STO0901017,2014,Platichthys flesus,wet weight,muscle,D,13281,2353357,3858150,2014-10-14,CDD1N,12.4215,54.939330000000005,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,CEMP~COMB,B~T~S,NERI,2014,14/10/2014,14,10,100,NA,LIM-3718-2,2014,Mytilus edulis,wet weight,NA,D,13155,2353358,3858138,2014-10-14,CDD1N,10.22758,56.986019999999996,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,08/10/2014,8,10,70,NA,FYNM2,2014,Mytilus edulis,wet weight,NA,D,13157,2353364,3858130,2014-10-08,CDD1N,10.5075,55.495000000000005,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,MCR230010,2014,Platichthys flesus,wet weight,muscle,D,13255,2353322,3858220,2014-10-29,CDD4X,12.566,55.96817000000001,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,14/10/2014,14,10,10,NA,STO0901017,2014,Platichthys flesus,wet weight,muscle,NA,13281,2353357,3858150,2014-10-14,CDD4X,12.4215,54.939330000000005,2e-5,1e-5,15,0.91,NA,NA,NA,NA,NA,19.3,NA,NA,NA,2e-5,1e-5,15,FALSE
Denmark,CEMP~COMB,B~T~S,NERI,2014,14/10/2014,14,10,100,NA,LIM-3718-2,2014,Mytilus edulis,wet weight,NA,D,13155,2353358,3858138,2014-10-14,CDD4X,10.22758,56.986019999999996,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,08/10/2014,8,10,70,NA,FYNM2,2014,Mytilus edulis,wet weight,NA,D,13157,2353364,3858130,2014-10-08,CDD4X,10.5075,55.495000000000005,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,CEMP~COMB,B~T~S,NERI,2014,14/10/2014,14,10,100,NA,LIM-3718-2,2014,Mytilus edulis,wet weight,NA,NA,13155,2353358,3858138,2014-10-14,CDD6P,10.22758,56.986019999999996,2.5e-4,1e-4,15,1.105,NA,3.428,1.7793999999999999,0.9773000000000001,NA,17.419999999999998,40.38,46.16999999999999,35.45,2.5e-4,1e-4,15,FALSE
Denmark,COMB,T~S,NERI,2014,20/10/2014,20,10,56,NA,ARH170165,2014,Mytilus edulis,wet weight,NA,NA,13221,2353344,3858157,2014-10-20,CDD6P,10.238899999999997,56.1441,2.2e-4,1e-4,15,1.009,NA,4.97115,3.13265,1.3578000000000001,NA,19.759999999999998,43.519999999999996,51.139999999999986,36.339999999999996,2.2e-4,1e-4,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,29/10/2014,29,10,200,NA,FRB65,2014,Mytilus edulis,wet weight,NA,NA,13317,2353321,3858206,2014-10-29,CDF2N,12.02333,55.925000000000004,1.4000000000000001e-4,1e-4,15,1.104,NA,1.9746,0.6381500000000001,0.265,NA,17.54,28.819999999999997,42.410000000000004,21.46,1.4000000000000001e-4,1e-4,15,FALSE
Denmark,CEMP~COMB,B~T~S,NERI,2014,24/11/2014,24,11,10,NA,DMU KB,2014,Zoarces viviparus,wet weight,muscle,D,13459,2353310,3858249,2014-11-24,CDF2N,12.50333,55.620000000000005,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,CEMP~COMB,B~T~S,NERI,2014,24/11/2014,24,11,10,NA,DMU KB,2014,Zoarces viviparus,wet weight,muscle,NA,13459,2353310,3858249,2014-11-24,CDF2T,12.50333,55.620000000000005,8.8e-4,3e-5,15,1.25,NA,NA,NA,NA,NA,19.77,NA,NA,NA,8.8e-4,3e-5,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,31/10/2014,31,10,44,NA,FRB65,2014,Zoarces viviparus,wet weight,muscle,NA,13392,2353313,3858241,2014-10-31,CDF2T,12.02333,55.925000000000004,2.3e-4,3e-5,15,NA,NA,NA,NA,NA,NA,18.1,NA,NA,NA,2.3e-4,3e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,STOS39,2014,Platichthys flesus,wet weight,muscle,NA,13268,2353320,3858233,2014-10-29,CDF2T,11.17267,55.26117000000001,1.5000000000000001e-4,3e-5,15,0.6719999999999999,NA,NA,NA,NA,NA,19.9,NA,NA,NA,1.5000000000000001e-4,3e-5,15,FALSE
Denmark,COMB,B~S,NERI,2014,24/10/2014,24,10,56,NA,ARH170009,2014,Zoarces viviparus,wet weight,muscle,NA,13315,2353331,3858192,2014-10-24,CDF2T,10.22283,56.16817000000001,2.9000000000000006e-4,3e-5,15,0.81,NA,NA,NA,NA,NA,19.1,NA,NA,NA,2.9000000000000006e-4,3e-5,15,FALSE
Denmark,CEMP~COMB,B~T~S,NERI,2014,24/11/2014,24,11,10,NA,DMU KB,2014,Zoarces viviparus,wet weight,muscle,D,13459,2353310,3858249,2014-11-24,CDF4X,12.50333,55.620000000000005,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,31/10/2014,31,10,44,NA,FRB65,2014,Zoarces viviparus,wet weight,muscle,NA,13392,2353313,3858241,2014-10-31,CDF4X,12.02333,55.925000000000004,4e-5,2e-5,15,NA,NA,NA,NA,NA,NA,18.1,NA,NA,NA,4e-5,2e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,STOS39,2014,Platichthys flesus,wet weight,muscle,D,13268,2353320,3858233,2014-10-29,CDF4X,11.17267,55.26117000000001,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,B~S,NERI,2014,24/10/2014,24,10,56,NA,ARH170009,2014,Zoarces viviparus,wet weight,muscle,NA,13315,2353331,3858192,2014-10-24,CDF4X,10.22283,56.16817000000001,2e-5,2e-5,15,0.81,NA,NA,NA,NA,NA,19.1,NA,NA,NA,2e-5,2e-5,15,FALSE
Denmark,CEMP~COMB,B~T~S,NERI,2014,24/11/2014,24,11,10,NA,DMU KB,2014,Zoarces viviparus,wet weight,muscle,D,13459,2353310,3858249,2014-11-24,CDF6P,12.50333,55.620000000000005,8.999999999999999e-5,8.999999999999999e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,31/10/2014,31,10,44,NA,FRB65,2014,Zoarces viviparus,wet weight,muscle,D,13392,2353313,3858241,2014-10-31,CDF6P,12.02333,55.925000000000004,8.999999999999999e-5,8.999999999999999e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,STOS39,2014,Platichthys flesus,wet weight,muscle,D,13268,2353320,3858233,2014-10-29,CDF6P,11.17267,55.26117000000001,8.999999999999999e-5,8.999999999999999e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,TRUE
Denmark,COMB,B~S,NERI,2014,24/10/2014,24,10,56,NA,ARH170009,2014,Zoarces viviparus,wet weight,muscle,NA,13315,2353331,3858192,2014-10-24,CDF6P,10.22283,56.16817000000001,3e-4,8.999999999999999e-5,15,0.81,NA,NA,NA,NA,NA,19.1,NA,NA,NA,3e-4,8.999999999999999e-5,15,FALSE
Denmark,CEMP~COMB,B~T~S,NERI,2014,24/11/2014,24,11,10,NA,DMU KB,2014,Zoarces viviparus,wet weight,muscle,D,13459,2353310,3858249,2014-11-24,CDF6X,12.50333,55.620000000000005,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,31/10/2014,31,10,44,NA,FRB65,2014,Zoarces viviparus,wet weight,muscle,D,13392,2353313,3858241,2014-10-31,CDF6X,12.02333,55.925000000000004,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,STOS39,2014,Platichthys flesus,wet weight,muscle,NA,13268,2353320,3858233,2014-10-29,CDF6X,11.17267,55.26117000000001,2e-5,1e-5,15,0.6719999999999999,NA,NA,NA,NA,NA,19.9,NA,NA,NA,2e-5,1e-5,15,FALSE
Denmark,COMB,B~S,NERI,2014,24/10/2014,24,10,56,NA,ARH170009,2014,Zoarces viviparus,wet weight,muscle,NA,13315,2353331,3858192,2014-10-24,CDF6X,10.22283,56.16817000000001,1.3000000000000002e-4,1e-5,15,0.81,NA,NA,NA,NA,NA,19.1,NA,NA,NA,1.3000000000000002e-4,1e-5,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,28/10/2014,28,10,47,NA,DMU 2R,2014,Zoarces viviparus,wet weight,muscle,D,13462,2353329,3858203,2014-10-28,CDD6P,12.075000000000001,55.68833000000001,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,STOS39,2014,Platichthys flesus,wet weight,muscle,D,13268,2353320,3858233,2014-10-29,CDD6P,11.17267,55.26117000000001,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,CEMP~COMB,S,NERI,2014,29/10/2014,29,10,1,NA,LIM-3716-1,2014,Zoarces viviparus,wet weight,muscle,NA,13390,2353323,3858209,2014-10-29,CDD6X,10.11667,57.03833000000001,3e-5,1e-5,15,0.77,NA,NA,NA,NA,NA,19.4,NA,NA,NA,3e-5,1e-5,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,13/10/2014,13,10,99,NA,SJY FFML5012,2014,Zoarces viviparus,wet weight,muscle,D,13216,2353366,3858137,2014-10-13,CDD6X,9.640669999999998,54.92217000000001,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,28/10/2014,28,10,47,NA,DMU 2R,2014,Zoarces viviparus,wet weight,muscle,D,13462,2353329,3858203,2014-10-28,CDD6X,12.075000000000001,55.68833000000001,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,20/10/2014,20,10,53,NA,SJY FFML5014,2014,Zoarces viviparus,wet weight,muscle,D,13218,2353349,3858178,2014-10-20,CDD6X,9.615169999999999,54.922670000000004,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,CEMP~COMB,S,NERI,2014,29/10/2014,29,10,1,NA,LIM-3716-1,2014,Zoarces viviparus,wet weight,muscle,D,13390,2353323,3858209,2014-10-29,CDD9X,10.11667,57.03833000000001,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,13/10/2014,13,10,99,NA,SJY FFML5012,2014,Zoarces viviparus,wet weight,muscle,D,13216,2353366,3858137,2014-10-13,CDD9X,9.640669999999998,54.92217000000001,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,28/10/2014,28,10,47,NA,DMU 2R,2014,Zoarces viviparus,wet weight,muscle,D,13462,2353329,3858203,2014-10-28,CDD9X,12.075000000000001,55.68833000000001,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,20/10/2014,20,10,53,NA,SJY FFML5014,2014,Zoarces viviparus,wet weight,muscle,D,13218,2353349,3858178,2014-10-20,CDD9X,9.615169999999999,54.922670000000004,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,CEMP~COMB,S,NERI,2014,29/10/2014,29,10,1,NA,LIM-3716-1,2014,Zoarces viviparus,wet weight,muscle,NA,13390,2353323,3858209,2014-10-29,CDDO,10.11667,57.03833000000001,2.2e-4,3e-5,9.5,0.77,NA,NA,NA,NA,NA,19.4,NA,NA,NA,2.2e-4,3e-5,9.5,FALSE
Denmark,COMB,T~S,NERI,2014,14/10/2014,14,10,10,NA,STO0901017,2014,Platichthys flesus,wet weight,muscle,NA,13281,2353357,3858150,2014-10-14,CDDO,12.4215,54.939330000000005,1.1e-4,3e-5,9.5,0.91,NA,NA,NA,NA,NA,19.3,NA,NA,NA,1.1e-4,3e-5,9.5,FALSE
Denmark,COMB,B~T~S,NERI,2014,13/10/2014,13,10,99,NA,SJY FFML5012,2014,Zoarces viviparus,wet weight,muscle,D,13216,2353366,3858137,2014-10-13,CDDO,9.640669999999998,54.92217000000001,3e-5,3e-5,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-5,3e-5,9.5,TRUE
Denmark,COMB,B~T~S,NERI,2014,20/10/2014,20,10,53,NA,SJY FFML5014,2014,Zoarces viviparus,wet weight,muscle,NA,13218,2353349,3858178,2014-10-20,CDF2N,9.615169999999999,54.922670000000004,6e-5,2e-5,15,0.41000000000000003,NA,NA,NA,NA,NA,18.59,NA,NA,NA,6e-5,2e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,14/10/2014,14,10,10,NA,STO0901017,2014,Platichthys flesus,wet weight,muscle,NA,13281,2353357,3858150,2014-10-14,CDF2N,12.4215,54.939330000000005,6e-5,2e-5,15,0.91,NA,NA,NA,NA,NA,19.3,NA,NA,NA,6e-5,2e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,MCR230010,2014,Platichthys flesus,wet weight,muscle,NA,13255,2353322,3858220,2014-10-29,CDF2N,12.566,55.96817000000001,6e-5,2e-5,15,0.46,NA,NA,NA,NA,NA,19.5,NA,NA,NA,6e-5,2e-5,15,FALSE
Denmark,CEMP~COMB,S,NERI,2014,29/10/2014,29,10,1,NA,LIM-3716-1,2014,Zoarces viviparus,wet weight,muscle,D,13390,2353323,3858209,2014-10-29,CDF2N,10.11667,57.03833000000001,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,MCR230010,2014,Platichthys flesus,wet weight,muscle,NA,13255,2353322,3858220,2014-10-29,CDF2T,12.566,55.96817000000001,1.4000000000000001e-4,3e-5,15,0.46,NA,NA,NA,NA,NA,19.5,NA,NA,NA,1.4000000000000001e-4,3e-5,15,FALSE
Denmark,CEMP~COMB,B~T~S,NERI,2014,24/11/2014,24,11,10,NA,DMU KB,2014,Zoarces viviparus,wet weight,muscle,D,13459,2353310,3858249,2014-11-24,CDF9P,12.50333,55.620000000000005,8.999999999999999e-5,8.999999999999999e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,31/10/2014,31,10,44,NA,FRB65,2014,Zoarces viviparus,wet weight,muscle,D,13392,2353313,3858241,2014-10-31,CDF9P,12.02333,55.925000000000004,8.999999999999999e-5,8.999999999999999e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,STOS39,2014,Platichthys flesus,wet weight,muscle,D,13268,2353320,3858233,2014-10-29,CDF9P,11.17267,55.26117000000001,8.999999999999999e-5,8.999999999999999e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,TRUE
Denmark,COMB,B~S,NERI,2014,24/10/2014,24,10,56,NA,ARH170009,2014,Zoarces viviparus,wet weight,muscle,D,13315,2353331,3858192,2014-10-24,CDF9P,10.22283,56.16817000000001,8.999999999999999e-5,8.999999999999999e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,TRUE
Denmark,CEMP~COMB,B~T~S,NERI,2014,24/11/2014,24,11,10,NA,DMU KB,2014,Zoarces viviparus,wet weight,muscle,D,13459,2353310,3858249,2014-11-24,CDF9X,12.50333,55.620000000000005,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,31/10/2014,31,10,44,NA,FRB65,2014,Zoarces viviparus,wet weight,muscle,D,13392,2353313,3858241,2014-10-31,CDF9X,12.02333,55.925000000000004,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,STOS39,2014,Platichthys flesus,wet weight,muscle,D,13268,2353320,3858233,2014-10-29,CDF9X,11.17267,55.26117000000001,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,B~S,NERI,2014,24/10/2014,24,10,56,NA,ARH170009,2014,Zoarces viviparus,wet weight,muscle,NA,13315,2353331,3858192,2014-10-24,CDF9X,10.22283,56.16817000000001,2e-5,2e-5,15,0.81,NA,NA,NA,NA,NA,19.1,NA,NA,NA,2e-5,2e-5,15,FALSE
Denmark,CEMP~COMB,B~T~S,NERI,2014,24/11/2014,24,11,10,NA,DMU KB,2014,Zoarces viviparus,wet weight,muscle,D,13459,2353310,3858249,2014-11-24,CDFO,12.50333,55.620000000000005,3e-5,3e-5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-5,3e-5,5.5,TRUE
Denmark,COMB,B~T~S,NERI,2014,31/10/2014,31,10,44,NA,FRB65,2014,Zoarces viviparus,wet weight,muscle,D,13392,2353313,3858241,2014-10-31,CDFO,12.02333,55.925000000000004,3e-5,3e-5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-5,3e-5,5.5,TRUE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,STOS39,2014,Platichthys flesus,wet weight,muscle,D,13268,2353320,3858233,2014-10-29,CDFO,11.17267,55.26117000000001,3e-5,3e-5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-5,3e-5,5.5,TRUE
Denmark,COMB,B~S,NERI,2014,24/10/2014,24,10,56,NA,ARH170009,2014,Zoarces viviparus,wet weight,muscle,D,13315,2353331,3858192,2014-10-24,CDFO,10.22283,56.16817000000001,3e-5,3e-5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-5,3e-5,5.5,TRUE
Denmark,CEMP~COMB,S,NERI,2014,29/10/2014,29,10,1,NA,LIM-3716-1,2014,Zoarces viviparus,wet weight,muscle,NA,13390,2353323,3858209,2014-10-29,CDFP2,10.11667,57.03833000000001,2e-5,2e-5,15,0.77,NA,NA,NA,NA,NA,19.4,NA,NA,NA,2e-5,2e-5,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,13/10/2014,13,10,99,NA,SJY FFML5012,2014,Zoarces viviparus,wet weight,muscle,NA,13216,2353366,3858137,2014-10-13,CDFP2,9.640669999999998,54.92217000000001,4e-5,2e-5,15,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-5,2e-5,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,28/10/2014,28,10,47,NA,DMU 2R,2014,Zoarces viviparus,wet weight,muscle,D,13462,2353329,3858203,2014-10-28,CDFP2,12.075000000000001,55.68833000000001,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,20/10/2014,20,10,53,NA,SJY FFML5014,2014,Zoarces viviparus,wet weight,muscle,NA,13218,2353349,3858178,2014-10-20,CDFP2,9.615169999999999,54.922670000000004,4e-5,2e-5,15,0.41000000000000003,NA,NA,NA,NA,NA,18.59,NA,NA,NA,4e-5,2e-5,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,29/10/2014,29,10,200,NA,FRB65,2014,Mytilus edulis,wet weight,NA,NA,13317,2353321,3858206,2014-10-29,CDFX1,12.02333,55.925000000000004,6e-5,5.94e-5,15,1.104,NA,1.9746,0.6381500000000001,0.265,NA,17.54,28.819999999999997,42.410000000000004,21.46,6e-5,5.94e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,20/10/2014,20,10,56,NA,ARH170165,2014,Mytilus edulis,wet weight,NA,D,13221,2353344,3858157,2014-10-20,CDFX1,10.238899999999997,56.1441,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,14/10/2014,14,10,10,NA,STO0901017,2014,Platichthys flesus,wet weight,muscle,NA,13281,2353357,3858150,2014-10-14,CDF2T,12.4215,54.939330000000005,3e-4,3e-5,15,0.91,NA,NA,NA,NA,NA,19.3,NA,NA,NA,3e-4,3e-5,15,FALSE
Denmark,CEMP~COMB,B~T~S,NERI,2014,14/10/2014,14,10,100,NA,LIM-3718-2,2014,Mytilus edulis,wet weight,NA,NA,13155,2353358,3858138,2014-10-14,CDF2T,10.22758,56.986019999999996,2.4000000000000003e-4,1e-4,15,1.105,NA,3.428,1.7793999999999999,0.9773000000000001,NA,17.419999999999998,40.38,46.16999999999999,35.45,2.4000000000000003e-4,1e-4,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,08/10/2014,8,10,70,NA,FYNM2,2014,Mytilus edulis,wet weight,NA,NA,13157,2353364,3858130,2014-10-08,CDF2T,10.5075,55.495000000000005,4.6e-4,1e-4,15,0.754,NA,2.279,2.9825,1.643,NA,14.84,42.26,48.81999999999999,35.55,4.6e-4,1e-4,15,FALSE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,MCR230010,2014,Platichthys flesus,wet weight,muscle,D,13255,2353322,3858220,2014-10-29,CDF4X,12.566,55.96817000000001,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,COMB,T~S,NERI,2014,14/10/2014,14,10,10,NA,STO0901017,2014,Platichthys flesus,wet weight,muscle,D,13281,2353357,3858150,2014-10-14,CDF4X,12.4215,54.939330000000005,2e-5,2e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-5,2e-5,15,TRUE
Denmark,CEMP~COMB,B~T~S,NERI,2014,14/10/2014,14,10,100,NA,LIM-3718-2,2014,Mytilus edulis,wet weight,NA,NA,13155,2353358,3858138,2014-10-14,CDF4X,10.22758,56.986019999999996,5e-5,4.9500000000000004e-5,15,1.105,NA,3.428,1.7793999999999999,0.9773000000000001,NA,17.419999999999998,40.38,46.16999999999999,35.45,5e-5,4.9500000000000004e-5,15,FALSE
Denmark,COMB,B~T~S,NERI,2014,08/10/2014,8,10,70,NA,FYNM2,2014,Mytilus edulis,wet weight,NA,NA,13157,2353364,3858130,2014-10-08,CDF4X,10.5075,55.495000000000005,4e-5,3.960000000000001e-5,15,0.754,NA,2.279,2.9825,1.643,NA,14.84,42.26,48.81999999999999,35.55,4e-5,3.960000000000001e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,MCR230010,2014,Platichthys flesus,wet weight,muscle,NA,13255,2353322,3858220,2014-10-29,CDF6P,12.566,55.96817000000001,8.999999999999999e-5,8.999999999999999e-5,15,0.46,NA,NA,NA,NA,NA,19.5,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,14/10/2014,14,10,10,NA,STO0901017,2014,Platichthys flesus,wet weight,muscle,D,13281,2353357,3858150,2014-10-14,CDF6P,12.4215,54.939330000000005,8.999999999999999e-5,8.999999999999999e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,TRUE
Denmark,CEMP~COMB,B~T~S,NERI,2014,14/10/2014,14,10,100,NA,LIM-3718-2,2014,Mytilus edulis,wet weight,NA,D,13155,2353358,3858138,2014-10-14,CDF6P,10.22758,56.986019999999996,8.999999999999999e-5,8.999999999999999e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.999999999999999e-5,8.999999999999999e-5,15,TRUE
Denmark,COMB,B~T~S,NERI,2014,08/10/2014,8,10,70,NA,FYNM2,2014,Mytilus edulis,wet weight,NA,NA,13157,2353364,3858130,2014-10-08,CDF6P,10.5075,55.495000000000005,8.999999999999999e-5,8.91e-5,15,0.754,NA,2.279,2.9825,1.643,NA,14.84,42.26,48.81999999999999,35.55,8.999999999999999e-5,8.91e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,29/10/2014,29,10,10,NA,MCR230010,2014,Platichthys flesus,wet weight,muscle,NA,13255,2353322,3858220,2014-10-29,CDF6X,12.566,55.96817000000001,1e-5,1e-5,15,0.46,NA,NA,NA,NA,NA,19.5,NA,NA,NA,1e-5,1e-5,15,FALSE
Denmark,COMB,T~S,NERI,2014,14/10/2014,14,10,10,NA,STO0901017,2014,Platichthys flesus,wet weight,muscle,D,13281,2353357,3858150,2014-10-14,CDF6X,12.4215,54.939330000000005,1e-5,1e-5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-5,1e-5,15,TRUE
Denmark,CEMP~COMB,B~T~S,NERI,2014,14/10/2014,14,10,100,NA,LIM-3718-2,2014,Mytilus edulis,wet weight,NA,NA,13155,2353358,3858138,2014-10-14,CDF6X,10.22758,56.986019999999996,2e-5,1.98e-5,15,1.105,NA,3.428,1.7793999999999999,0.9773000000000001,NA,17.419999999999998,40.38,46.16999999999999,35.45,2e-5,1.98e-5,15,FALSE
